,rxn_id,rxn_smiles,predicted_activation_energy,predicted_reaction_energy
531700,531908,[CH3:21][C:22](=[O:23])[N-:24][N+:25]#[N:26].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[c:6]2[c:7]([n:26][n:25][n:24]2[C:22]([CH3:21])=[O:23])[C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1,19.594204,-50.966652
531711,531919,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]2[c:11]([n:20]([C:18]([CH3:17])=[O:19])[n:21][n:22]2)[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1,20.679,-51.07903
531712,531920,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]2[c:11]([n:22][n:21][n:20]2[C:18]([CH3:17])=[O:19])[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1,20.91111,-50.588646
531731,531939,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3]1([C:4]#[N:5])[c:6]2[c:7]([n:22][n:21][n:20]2[C:18]([CH3:17])=[O:19])[C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,20.583635,-49.86042
531732,531940,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3]1([C:4]#[N:5])[c:6]2[c:7]([n:20]([C:18]([CH3:17])=[O:19])[n:21][n:22]2)[C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,20.313541,-49.92333
531749,531957,[CH3:19][C:20](=[O:21])[N-:22][N+:23]#[N:24].[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[c:8]2[c:9]([n:24][n:23][n:22]2[C:20]([CH3:19])=[O:21])[C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,19.274399,-50.312187
531750,531958,[CH3:19][C:20](=[O:21])[N-:22][N+:23]#[N:24].[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[c:8]2[c:9]([n:22]([C:20]([CH3:19])=[O:21])[n:23][n:24]2)[C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,19.211767,-50.458145
531779,531987,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][C:12]([C:13]#[N:14])([C:15]#[N:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[N-:24][N+:25]#[N:26]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[c:10]2[c:11]([n:24]([C:22]([CH3:21])=[O:23])[n:25][n:26]2)[C:12]([C:13]#[N:14])([C:15]#[N:16])[CH2:17][CH2:18][CH2:19][CH2:20]1,20.918661,-47.8603
531784,531992,[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([C:13]#[N:14])([C:15]#[N:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[N-:24][N+:25]#[N:26]>>[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]2[c:11]([n:26][n:25][n:24]2[C:22]([CH3:21])=[O:23])[C:12]([C:13]#[N:14])([C:15]#[N:16])[CH2:17][CH2:18][CH2:19][CH2:20]1,20.360367,-48.90664
531785,531993,[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][C:12]([C:13]#[N:14])([C:15]#[N:16])[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[N-:24][N+:25]#[N:26]>>[CH3:1][O:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]2[c:11]([n:24]([C:22]([CH3:21])=[O:23])[n:25][n:26]2)[C:12]([C:13]#[N:14])([C:15]#[N:16])[CH2:17][CH2:18][CH2:19][CH2:20]1,20.28538,-49.14143
531794,532002,[CH3:16][C:17](=[O:18])[N-:19][N+:20]#[N:21].[CH3:1][C:2](=[O:3])[CH:4]1[C:5]#[C:6][C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][C:2](=[O:3])[CH:4]1[c:5]2[c:6]([n:19]([C:17]([CH3:16])=[O:18])[n:20][n:21]2)[C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1,20.610378,-53.10782
531795,532003,[CH3:16][C:17](=[O:18])[N-:19][N+:20]#[N:21].[CH3:1][C:2](=[O:3])[CH:4]1[C:5]#[C:6][C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][C:2](=[O:3])[CH:4]1[c:5]2[c:6]([n:21][n:20][n:19]2[C:17]([CH3:16])=[O:18])[C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1,20.963865,-53.295033
531826,532034,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[c:10]2[c:11]([n:22][n:21][n:20]2[C:18]([CH3:17])=[O:19])[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1,19.70247,-50.14954
531827,532035,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[C:10]#[C:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[c:10]2[c:11]([n:20]([C:18]([CH3:17])=[O:19])[n:21][n:22]2)[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1,19.393187,-50.565903
531830,532038,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[c:6]2[c:7]([n:22][n:21][n:20]2[C:18]([CH3:17])=[O:19])[C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,20.830374,-51.893883
531831,532039,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[c:6]2[c:7]([n:20]([C:18]([CH3:17])=[O:19])[n:21][n:22]2)[C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,20.669582,-51.71293
531832,532040,[CH3:15][C:16](=[O:17])[N-:18][N+:19]#[N:20].[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]#[C:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[c:8]2[c:9]([n:18]([C:16]([CH3:15])=[O:17])[n:19][n:20]2)[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1,20.345875,-51.105633
531833,532041,[CH3:15][C:16](=[O:17])[N-:18][N+:19]#[N:20].[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]#[C:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[c:8]2[c:9]([n:20][n:19][n:18]2[C:16]([CH3:15])=[O:17])[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1,20.649506,-50.617237
531885,532093,[CH3:14][C:15](=[O:16])[N-:17][N+:18]#[N:19].[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[C:7]#[C:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[c:7]2[c:8]([n:17]([C:15]([CH3:14])=[O:16])[n:18][n:19]2)[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,20.219994,-50.111073
531886,532094,[CH3:14][C:15](=[O:16])[N-:17][N+:18]#[N:19].[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[C:7]#[C:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[c:7]2[c:8]([n:19][n:18][n:17]2[C:15]([CH3:14])=[O:16])[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,20.556618,-49.574966
531893,532101,[CH3:12][C:13](=[O:14])[N-:15][N+:16]#[N:17].[CH3:1][O:2][C:3]1([CH3:4])[C:5]#[C:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1>>[CH3:1][O:2][C:3]1([CH3:4])[c:5]2[c:6]([n:17][n:16][n:15]2[C:13]([CH3:12])=[O:14])[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1,20.045109,-50.38491
531894,532102,[CH3:12][C:13](=[O:14])[N-:15][N+:16]#[N:17].[CH3:1][O:2][C:3]1([CH3:4])[C:5]#[C:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1>>[CH3:1][O:2][C:3]1([CH3:4])[c:5]2[c:6]([n:15]([C:13]([CH3:12])=[O:14])[n:16][n:17]2)[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1,19.858685,-50.575626
531937,532145,[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1.[CH3:20][C:21](=[O:22])[N-:23][N+:24]#[N:25]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:23]([C:21]([CH3:20])=[O:22])[n:24][n:25]2)[C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1,20.939514,-51.09803
531938,532146,[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1.[CH3:20][C:21](=[O:22])[N-:23][N+:24]#[N:25]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:25][n:24][n:23]2[C:21]([CH3:20])=[O:22])[C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1,20.875027,-50.62111
532030,532238,[CH3:16][C:17](=[O:18])[N-:19][N+:20]#[N:21].[CH3:1][O:2][C:3]1([CH3:4])[C:5]#[C:6][C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][O:2][C:3]1([CH3:4])[c:5]2[c:6]([n:19]([C:17]([CH3:16])=[O:18])[n:20][n:21]2)[C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1,20.611237,-48.015408
532031,532239,[CH3:16][C:17](=[O:18])[N-:19][N+:20]#[N:21].[CH3:1][O:2][C:3]1([CH3:4])[C:5]#[C:6][C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][O:2][C:3]1([CH3:4])[c:5]2[c:6]([n:21][n:20][n:19]2[C:17]([CH3:16])=[O:18])[C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1,20.903904,-47.725204
532032,532240,[CH3:20][C:21](=[O:22])[N-:23][N+:24]#[N:25].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[c:6]2[c:7]([n:25][n:24][n:23]2[C:21]([CH3:20])=[O:22])[C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1,19.346014,-53.889015
532033,532241,[CH3:20][C:21](=[O:22])[N-:23][N+:24]#[N:25].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[c:6]2[c:7]([n:23]([C:21]([CH3:20])=[O:22])[n:24][n:25]2)[C:8]([F:9])([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][CH2:18][CH2:19]1,19.474216,-53.74111
532049,532257,[CH3:16][C:17](=[O:18])[N-:19][N+:20]#[N:21].[CH3:1][O:2][C:3]1([F:4])[C:5]#[C:6][C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1>>[CH3:1][O:2][C:3]1([F:4])[c:5]2[c:6]([n:19]([C:17]([CH3:16])=[O:18])[n:20][n:21]2)[C:7]([C:8]#[N:9])([C:10]#[N:11])[CH2:12][CH2:13][CH2:14][CH2:15]1,20.671186,-51.40282
532050,532258,[CH3:14][C:15](=[O:16])[N-:17][N+:18]#[N:19].[CH3:1][O:2][C:3](=[O:4])[C:5]1([Cl:6])[C:7]#[C:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([Cl:6])[c:7]2[c:8]([n:19][n:18][n:17]2[C:15]([CH3:14])=[O:16])[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,20.62635,-48.976734
532051,532259,[CH3:14][C:15](=[O:16])[N-:17][N+:18]#[N:19].[CH3:1][O:2][C:3](=[O:4])[C:5]1([Cl:6])[C:7]#[C:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([Cl:6])[c:7]2[c:8]([n:17]([C:15]([CH3:14])=[O:16])[n:18][n:19]2)[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,20.20973,-49.462017
532088,532296,[CH3:18][C:19](=[O:20])[N-:21][N+:22]#[N:23].[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[C:7]#[C:8][C:9]([C:10]#[N:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[c:7]2[c:8]([n:23][n:22][n:21]2[C:19]([CH3:18])=[O:20])[C:9]([C:10]#[N:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1,20.442293,-50.322105
532089,532297,[CH3:18][C:19](=[O:20])[N-:21][N+:22]#[N:23].[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[C:7]#[C:8][C:9]([C:10]#[N:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]#[N:6])[c:7]2[c:8]([n:21]([C:19]([CH3:18])=[O:20])[n:22][n:23]2)[C:9]([C:10]#[N:11])([C:12]#[N:13])[CH2:14][CH2:15][CH2:16][CH2:17]1,20.254017,-50.217583
532090,532298,[CH3:13][C:14](=[O:15])[N-:16][N+:17]#[N:18].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:18][n:17][n:16]2[C:14]([CH3:13])=[O:15])[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1,20.438032,-52.307228
532091,532299,[CH3:13][C:14](=[O:15])[N-:16][N+:17]#[N:18].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:16]([C:14]([CH3:13])=[O:15])[n:17][n:18]2)[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1,20.348597,-52.58831
532099,532307,[CH3:16][C:17](=[O:18])[N-:19][N+:20]#[N:21].[F:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[C:9]#[C:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]1>>[F:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[c:9]2[c:10]([n:19]([C:17]([CH3:16])=[O:18])[n:20][n:21]2)[CH2:11][CH2:12][CH2:13][CH2:14][CH2:15]1,20.837048,-53.227272
532130,532338,[CH3:19][C:20](=[O:21])[N-:22][N+:23]#[N:24].[N:1]#[C:2][C:3]1([C:4]#[N:5])[C:6]#[C:7][CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][CH2:16][CH2:17][CH2:18]1>>[N:1]#[C:2][C:3]1([C:4]#[N:5])[c:6]2[c:7]([n:24][n:23][n:22]2[C:20]([CH3:19])=[O:21])[CH:8]([c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[CH2:15][CH2:16][CH2:17][CH2:18]1,20.925913,-51.27752
532164,532372,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:20]([C:18]([CH3:17])=[O:19])[n:21][n:22]2)[C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,19.64033,-51.670692
532165,532373,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:22][n:21][n:20]2[C:18]([CH3:17])=[O:19])[C:8]([C:9]#[N:10])([C:11]#[N:12])[CH2:13][CH2:14][CH2:15][CH2:16]1,19.812113,-51.272663
532208,532416,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1>>[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]2[c:11]([n:20]([C:18]([CH3:17])=[O:19])[n:21][n:22]2)[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1,20.394897,-53.044018
532209,532417,[CH3:17][C:18](=[O:19])[N-:20][N+:21]#[N:22].[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[C:10]#[C:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1>>[N:1]#[C:2][C:3]1([c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[c:10]2[c:11]([n:22][n:21][n:20]2[C:18]([CH3:17])=[O:19])[CH2:12][CH2:13][CH2:14][CH2:15][CH2:16]1,20.546532,-52.558144
532236,532444,[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[N-:24][N+:25]#[N:26]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:26][n:25][n:24]2[C:22]([CH3:21])=[O:23])[C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1,20.757015,-48.33778
532237,532445,[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]#[C:7][C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1.[CH3:21][C:22](=[O:23])[N-:24][N+:25]#[N:26]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[c:6]2[c:7]([n:24]([C:22]([CH3:21])=[O:23])[n:25][n:26]2)[C:8]([C:9]#[N:10])([c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][CH2:20]1,20.808584,-48.849945
532303,532511,[CH3:19][C:20](=[O:21])[N-:22][N+:23]#[N:24].[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]#[C:9][C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[c:8]2[c:9]([n:24][n:23][n:22]2[C:20]([CH3:19])=[O:21])[C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,20.320929,-48.777733
532304,532512,[CH3:19][C:20](=[O:21])[N-:22][N+:23]#[N:24].[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[C:8]#[C:9][C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([O:6][CH3:7])[c:8]2[c:9]([n:22]([C:20]([CH3:19])=[O:21])[n:23][n:24]2)[C:10]([C:11]#[N:12])([C:13]#[N:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,20.083714,-49.01829
532307,532515,[CH3:12][C:13](=[O:14])[N-:15][N+:16]#[N:17].[CH3:1][O:2][C:3]1([Cl:4])[C:5]#[C:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1>>[CH3:1][O:2][C:3]1([Cl:4])[c:5]2[c:6]([n:15]([C:13]([CH3:12])=[O:14])[n:16][n:17]2)[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1,20.12244,-50.399963
532308,532516,[CH3:12][C:13](=[O:14])[N-:15][N+:16]#[N:17].[CH3:1][O:2][C:3]1([Cl:4])[C:5]#[C:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1>>[CH3:1][O:2][C:3]1([Cl:4])[c:5]2[c:6]([n:17][n:16][n:15]2[C:13]([CH3:12])=[O:14])[CH2:7][CH2:8][CH2:9][CH2:10][CH2:11]1,20.253506,-50.14408
532381,532589,[CH3:10][C:11](=[O:12])[N-:13][N+:14]#[N:15].[CH3:1][CH:2]1[C:3]#[C:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1>>[CH3:1][CH:2]1[c:3]2[c:4]([n:13]([C:11]([CH3:10])=[O:12])[n:14][n:15]2)[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1,20.870316,-54.29436
532382,532590,[CH3:10][C:11](=[O:12])[N-:13][N+:14]#[N:15].[CH3:1][CH:2]1[C:3]#[C:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1>>[CH3:1][CH:2]1[c:3]2[c:4]([n:15][n:14][n:13]2[C:11]([CH3:10])=[O:12])[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1,20.952387,-54.326195
532394,532603,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([F:6])[C:7]#[C:8][C:9]([C:10](=[O:11])[NH:12][CH3:13])([C:14](=[O:15])[NH:16][CH3:17])[CH2:18][CH2:19][CH2:20][CH2:21]1.[CH3:22][C:23](=[O:24])[N-:25][N+:26]#[N:27]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([F:6])[c:7]2[c:8]([n:25]([C:23]([CH3:22])=[O:24])[n:26][n:27]2)[C:9]([C:10](=[O:11])[NH:12][CH3:13])([C:14](=[O:15])[NH:16][CH3:17])[CH2:18][CH2:19][CH2:20][CH2:21]1,20.91573,-49.310677
532475,532684,[CH3:19][C:20](=[O:21])[N-:22][N+:23]#[N:24].[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[C:8]#[C:9][C:10]([O:11][CH3:12])([O:13][CH3:14])[CH2:15][CH2:16][CH2:17][CH2:18]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([C:6]#[N:7])[c:8]2[c:9]([n:24][n:23][n:22]2[C:20]([CH3:19])=[O:21])[C:10]([O:11][CH3:12])([O:13][CH3:14])[CH2:15][CH2:16][CH2:17][CH2:18]1,19.65096,-50.73452
